
algorithm,	n,	result,	num_runs,	Overall,	Simple Structures,	Get Near Cleaners,	Test NC Rest,	Test NC Shortest Paths
Perfect,	30,	1,	1,	2.77055,	0.0229011,	0.477217,	2.08357,	0.185655
Perfect,	36,	1,	1,	6.34891,	0.0467973,	1.18504,	4.70301,	0.409376
Perfect,	42,	1,	1,	12.2146,	0.0828669,	2.29577,	9.08925,	0.738006
Perfect,	48,	1,	1,	21.602,	0.139859,	4.1148,	16.1161,	1.21863
Perfect,	54,	1,	1,	35.3423,	0.220858,	7.03334,	26.1984,	1.87133

algorithm,	n,	result,	num_runs,	Overall,	Simple Structures,	Get Near Cleaners,	GPU Test NC Copy,	Test NC Shortest Paths,	GPU Test NC work
Cuda Perfect,	30,	1,	1,	1.23497,	0.0222667,	0.489063,	0.338066,	0.188816,	0.191428
Cuda Perfect,	36,	1,	1,	2.5767,	0.0452902,	1.21998,	0.508556,	0.414576,	0.380135
Cuda Perfect,	42,	1,	1,	4.68997,	0.0839933,	2.38458,	0.734757,	0.749027,	0.726379
Cuda Perfect,	48,	1,	1,	7.63012,	0.140882,	4.16399,	0.980703,	1.21173,	1.11776
Cuda Perfect,	54,	1,	1,	13.0885,	0.224952,	7.17197,	1.31045,	1.88183,	2.01252

algorithm,	n,	result,	num_runs,	Overall
Naive,	30,	1,	1,	0.0174493
Naive,	36,	1,	1,	0.0991973
Naive,	42,	1,	1,	0.315649
Naive,	48,	1,	1,	1.5647
Naive,	54,	1,	1,	9.57043
