
algorithm,	n,	result,	num_runs,	Overall,	Simple Structures,	Get Near Cleaners,	Test NC Rest,	Test NC Shortest Paths
Perfect,	32,	1,	1,	5.64007,	0.0412241,	0.794943,	4.44309,	0.356863
Perfect,	40,	1,	1,	20.495,	0.114889,	2.24997,	16.9974,	1.11958
Perfect,	48,	1,	1,	54.6529,	0.264896,	5.0482,	46.6397,	2.67409
Perfect,	56,	1,	1,	119.473,	0.526691,	10.3324,	103.283,	5.28392
Perfect,	64,	1,	1,	227.242,	0.955888,	18.6131,	198.279,	9.30555

algorithm,	n,	result,	num_runs,	Overall,	Simple Structures,	Get Near Cleaners,	GPU Test NC Copy,	Test NC Shortest Paths,	GPU Test NC work
Cuda Perfect,	32,	1,	1,	2.08975,	0.0412337,	0.807689,	0.528926,	0.36109,	0.344458
Cuda Perfect,	40,	1,	1,	5.89421,	0.115233,	2.27774,	1.16439,	1.11999,	1.20326
Cuda Perfect,	48,	1,	1,	13.3127,	0.264195,	5.19242,	2.15534,	2.67288,	3.00145
Cuda Perfect,	56,	1,	1,	27.0856,	0.525078,	10.4936,	3.46253,	5.27483,	7.28543
Cuda Perfect,	64,	1,	1,	48.1294,	0.954755,	18.8504,	5.12574,	9.33739,	13.289

algorithm,	n,	result,	num_runs,	Overall
Naive,	32,	1,	1,	0.0335119
Naive,	40,	1,	1,	0.151448
Naive,	48,	1,	1,	0.868053
Naive,	56,	1,	1,	5.3744
Naive,	64,	1,	1,	77.1456
